    ""ActivityType"": ""T002"",
    ""WBSElement"": ""INTERCOAP.1.1"",
    ""TimeSheetNote"": ""API Posting new"",
    ""RecordedHours"": ""2"",
    ""RecordedQuantity"": ""1"",
    ""HoursUnitOfMeasure"": ""H""
  },
  ""CompanyCode"": ""1710"",
  ""PersonWorkAgreement"": ""50000058"",
  ""TimeSheetDate"": ""2024-02-02T14:15:00"",
  ""TimeSheetOperation"": ""C"",
  ""TimeSheetIsReleasedOnSave"": false
}"
"###Human:
Enter 4 hours and 15 minutes on the Polaris Symphony project for Saturday June 29th at 10:00 AM.

###Assistant:
{
 ""TimeSheetDataFields"": {
  ""ActivityType"": ""T002"",
  ""WBSElement"": ""INTERCOAP.1.1"",
  ""TimeSheetNote"": ""API Posting new"",
  ""RecordedHours"": ""4.25"",
  ""RecordedQuantity"": ""1"",
  ""HoursUnitOfMeasure"": ""H""
 },
 ""CompanyCode"": ""1710"",
 ""PersonWorkAgreement"": ""50000058"",
 ""TimeSheetDate"": ""2023-06-29T10:00:00"",
 ""TimeSheetOperation"": ""C"",
 ""TimeSheetIsReleasedOnSave"": false
}"
"###Human:
Put Down 1 hour on the Eagle Crest on July 10th, 2024, at 11:45 AM.

###Assistant:
{
 ""TimeSheetDataFields"": {
   ""ActivityType"": ""T002"",
   ""WBSElement"": ""INTERCOAP.1.1"",
   ""TimeSheetNote"": ""API Posting new"",
   ""RecordedHours"": ""1"",
   ""RecordedQuantity"": ""1"",
   ""HoursUnitOfMeasure"": ""H""
 },
 ""CompanyCode"": ""1710"",
 ""PersonWorkAgreement"": ""50000058"",
 ""TimeSheetDate"": ""2024-07-10T11:45:00"",
 ""TimeSheetOperation"": ""C"",
 ""TimeSheetIsReleasedOnSave"": false
}"
"###Human:
Record 2 hours on the Quantum Harmony project for Sunday at 1:00 PM.

###Assistant:
{
""TimeSheetDataFields"": {
""ActivityType"": ""T002"",
""WBSElement"": ""INTERCOAP.1.1"",
""TimeSheetNote"": ""API Posting new"",
""RecordedHours"": ""2"",
""RecordedQuantity"": ""1"",
""HoursUnitOfMeasure"": ""H""
},
""CompanyCode"": ""1710"",
""PersonWorkAgreement"": ""50000058"",
""TimeSheetDate"": ""2023-02-04T13:00:00"",
""TimeSheetOperation"": ""C"",
""TimeSheetIsReleasedOnSave"": false
}"
"###Human:
Book 3 hours for the Radiant Nebula on August 3rd, 2024, at 9:30 AM.

###Assistant:
{
 ""TimeSheetDataFields"": {
 ""ActivityType"": ""T002"",
 ""WBSElement"": ""INTERCOAP.1.1"",
 ""TimeSheetNote"": ""API Posting new"",
 ""RecordedHours"": ""3"",
 ""RecordedQuantity"": ""1"",
 ""HoursUnitOfMeasure"": ""H""
 },
 ""CompanyCode"": ""1710"",
 ""PersonWorkAgreement"": ""50000058"",
 ""TimeSheetDate"": ""2024-08-03T09:30:00"",
 ""TimeSheetOperation"": ""C"",
 ""TimeSheetIsReleasedOnSave"": false
}"
"###Human:
Schedule 1 hour and 30 minutes on the Astral Nexus for next Tuesday at 2:45 PM.

###Assistant:
{
 ""TimeSheetDataFields"": {
   ""ActivityType"": ""T002"",
   ""WBSElement"": ""INTERCOAP.1.1"",
   ""TimeSheetNote"": ""API Posting new"",
   ""RecordedHours"": ""1.5"",
   ""RecordedQuantity"": ""1"",
   ""HoursUnitOfMeasure"": ""H""
 },
 ""CompanyCode"": ""1710"",
 ""PersonWorkAgreement"": ""50000058"",
 ""TimeSheetDate"": ""2023-02-07T14:45:00"",
 ""TimeSheetOperation"": ""C"",
 ""TimeSheetIsReleasedOnSave"": false
}"
"###Human:
Enter 2 hours on the Celestial Cascade project for Wednesday September 11th at 10:00 AM.

###Assistant:
{
 ""TimeSheetDataFields"": {
   ""ActivityType"": ""T002"",
   ""WBSElement"": ""INTERCOAP.1.1"",
   ""TimeSheetNote"": ""API Posting new"",
   ""RecordedHours"": ""2"",
   ""RecordedQuantity"": ""1"",
   ""HoursUnitOfMeasure"": ""H""
 },
 ""CompanyCode"": ""1710"",
 ""PersonWorkAgreement"": ""50000058"",
 ""TimeSheetDate"": ""2023-09-11T10:00:00"",
 ""TimeSheetOperation"": ""C"",
 ""TimeSheetIsReleasedOnSave"": false
}"
"###Human:
Put Down 3 hours on the Mystic Mirage for October 24th, 2024, at 3:15 PM.

###Assistant:
{
 ""TimeSheetDataFields"": {
  ""ActivityType"": ""T002"",
  ""WBSElement"": ""INTERCOAP.1.1"",
  ""TimeSheetNote"": ""API Posting new"",
  ""RecordedHours"": ""3"",
  ""RecordedQuantity"": ""1"",
  ""HoursUnitOfMeasure"": ""H""
 },
 ""CompanyCode"": ""1710"",
 ""PersonWorkAgreement"": ""50000058"",
 ""TimeSheetDate"": ""2024-10-24T15:15:00"",
 ""TimeSheetOperation"": ""C"",
 ""TimeSheetIsReleasedOnSave"": false
}"
"###Human:
Record 4 hours on the Ethereal Heights project on Saturday at 11:30 AM.

###Assistant:
{
  ""TimeSheetDataFields"": {
    ""ActivityType"": ""T002"",
    ""WBSElement"": ""INTERCOAP.1.1"",
    ""TimeSheetNote"": ""API Posting new"",
    ""RecordedHours"": ""4"",
    ""RecordedQuantity"": ""1"",
    ""HoursUnitOfMeasure"": ""H""
  },
  ""CompanyCode"": ""1710"",
  ""PersonWorkAgreement"": ""50000058"",
  ""TimeSheetDate"": ""2023-02-04T11:30:00"",
  ""TimeSheetOperation"": ""C"",
  ""TimeSheetIsReleasedOnSave"": false
}"
"###Human:
Book 1 hour on the Aurora Venture for next Thursday at 4:00 PM.

###Assistant:
{
  ""TimeSheetDataFields"": {
    ""ActivityType"": ""T002"",
    ""WBSElement"": ""INTERCOAP.1.1"",
    ""TimeSheetNote"": ""API Posting new"",
    ""RecordedHours"": ""1"",
    ""RecordedQuantity"": ""1"",
    ""HoursUnitOfMeasure"": ""H""
  },
  ""CompanyCode"": ""1710"",
  ""PersonWorkAgreement"": ""50000058"",
  ""TimeSheetDate"": ""2023-02-01T16:00:00"",
  ""TimeSheetOperation"": ""C"",
  ""TimeSheetIsReleasedOnSave"": false
}"






































































































































































































































































































































































































































































































































